TABLE 6,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
OIL FUND LEVIED ON PETROLEUM PRODUCTS,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,," UNIT: Baht/Litre",,
,OIL FUND,,,,,,,,,,,,,,,,
DATE,ULG,UGR,GASOHOL 95,,,GASOHOL 91,KI,HSD **,HSD **,HSD,HSD,LSD,FO,,LPG (B/Kg),,
,,,(E10),(E20),(E85),,,B7,,B20,B5,,(1500),LOW INCOME,COOKING,INDUSTRY,AUTOBILE
,,,,,,,,,,,,,,HOUSEHOLD,,,
AVG,7.5,6.199999999999999,2.27,-0.4600000000000001,-10.300000000000002,1.67,0.10000000000000002,0.53,,,-0.8099999999999999,1.2000000000000002,0.06,,-0.0034,,
NOV-1,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1356,,
NOV-2,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1356,,
NOV-9,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1356,,
NOV-16,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1356,,
NOV-23,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1356,,
NOV-30,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1356,,
AVG,7.5,6.2,2.27,-0.4600000000000001,-10.300000000000002,1.6699999999999997,0.10000000000000002,0.53,,,-0.81,1.2,0.05999999999999999,,0.13560000000000003,,
DEC-1,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1781,,
DEC-7,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1781,,
DEC-14,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1781,,
DEC-21,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1781,,
DEC-28,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1781,,
AVG,7.5,6.2,2.27,-0.4600000000000001,-10.3,1.67,0.10000000000000002,0.5300000000000001,,,-0.8100000000000002,1.2,0.06,,0.17809999999999998,,
2010,,,,,,,,,,,,,,,,,
JAN-1,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1946,,
JAN-4,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1946,,
JAN-11,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1946,,
JAN-18,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.81,1.2,0.06,,0.1946,,
JAN-25,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.53,,,-0.8057,1.2,0.06,,0.1946,,
AVG,7.5,6.2,2.27,-0.4600000000000001,-10.300000000000002,1.67,0.10000000000000002,0.53,,,-0.8090290322580644,1.2,0.06,,0.19460000000000002,,
FEB-1,7.5,6.2,2.27,-0.46,-10.3,1.67,0.1,0.85,,,-0.8,1.2,0.06,,0.2599,,
FEB-8,7.5,6.6286,2.7243,-0.4086,-10.9,1.4386,0.1,0.85,,,-0.8,1.2,0.06,,0.2599,,
FEB-15,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.2599,,
FEB-22,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.2599,,
AVG,7.5,6.55715,2.6485749999999997,-0.41715,-10.799999999999999,1.4771499999999997,0.1,0.85,,,-0.8,1.2,0.06,,0.2599,,
MAR-1,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.223,,
MAR-8,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.223,,
MAR-15,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.223,,
MAR-22,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.223,,
MAR-29,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.223,,
AVG,7.5,6.699999999999999,2.7999999999999994,-0.4000000000000001,-11,1.3999999999999997,0.10000000000000002,0.8500000000000001,,,-0.8000000000000002,1.2000000000000002,0.06,,0.223,,
APR-1,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.4346,,
APR-5,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.4346,,
APR-12,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.4346,,
APR-19,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.4346,,
APR-26,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.4346,,
AVG,7.5,6.7,2.7999999999999994,-0.4000000000000001,-11,1.3999999999999997,0.10000000000000002,0.85,,,-0.8000000000000002,1.2,0.05999999999999999,,0.43459999999999993,,
MAY-1,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.5101,,
MAY-3,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.5101,,
MAY-10,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.5101,,
MAY-17,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.5101,,
MAY24,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.5101,,
MAY31,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.85,,,-0.8,1.2,0.06,,0.5101,,
AVG,7.5,6.699999999999999,2.7999999999999994,-0.4000000000000001,-11,1.3999999999999997,0.10000000000000002,0.8500000000000001,,,-0.8000000000000002,1.2000000000000002,0.06,,0.5101,,
JUN-1,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4726,,
JUN-7,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4726,,
JUN-14,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4726,,
JUN-21,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4726,,
JUN-28,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4726,,
AVG,7.5,6.7,2.799999999999999,-0.40000000000000013,-11,1.3999999999999995,0.10000000000000003,0.65,,,-0.5,1.2,0.05999999999999999,,0.4726,,
JUL-1,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4482,,
JUL-5,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4482,,
JUL-12,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4482,,
JUL-19,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4482,,
JUL-26,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4482,,
AVG,7.5,6.699999999999999,2.7999999999999994,-0.4000000000000001,-11,1.3999999999999997,0.10000000000000002,0.6499999999999999,,,-0.5,1.2000000000000002,0.06,,0.4482,,
AUG-1,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4962,,
AUG-2,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4962,,
AUG-9,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4962,,
AUG-16,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4962,,
AUG-23,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4962,,
AUG-30,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.4962,,
AVG,7.5,6.7,2.7999999999999994,-0.4000000000000001,-11,1.3999999999999997,0.10000000000000002,0.65,,,-0.5,1.2,0.06,,0.4962,,
SEP-1,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.6892,,
SEP-6,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.6892,,
SEP-13,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.6892,,
SEP-20,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.6892,,
SEP-27,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.6892,,
AVG,7.5,6.700000000000001,2.7999999999999994,-0.4000000000000001,-11,1.3999999999999997,0.10000000000000002,0.65,,,-0.5,1.2,0.05999999999999999,,0.6892,,
OCT-1,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.9914,,
OCT-4,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.9914,,
OCT-11,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.9914,,
OCT-18,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.9914,,
OCT-25,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,0.9914,,
AVG,7.5,6.7,2.7999999999999994,-0.4000000000000001,-11,1.3999999999999997,0.10000000000000002,0.65,,,-0.5,1.2,0.06,,0.9913999999999998,,
NOV-1,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,1.2797,,
NOV-8,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,1.2797,,
NOV-15,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,1.2797,,
NOV-22,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,1.2797,,
NOV-29,7.5,6.7,2.8,-0.4,-11,1.4,0.1,0.65,,,-0.5,1.2,0.06,,1.2797,,
AVG,7.5,6.7,2.7999999999999994,-0.4000000000000001,-11,1.3999999999999997,0.10000000000000002,0.65,,,-0.5,1.2,0.05999999999999999,,1.2797000000000003,,
DEC-1,7.5,6.7,2.56,-0.94,-12.5,0.62,0.1,0.65,,,-0.5,1.2,0.06,,1.3084,,
DEC-6,7.5,6.7,2.56,-1.3,-13.5,0.1,0.1,0.3643,,,-0.5,1.2,0.06,,1.3084,,
DEC-13,7.5,6.7,2.56,-1.3,-13.5,0.1,0.1,-0.0643,,,-0.7143,1.2,0.06,,1.3084,,
DEC-20,7.5,6.7,2.56,-1.3,-13.5,0.1,0.1,-0.35,,,-1,1.2,0.06,,1.3084,,
DEC-27,7.5,6.7,2.56,-1.3,-13.5,0.1,0.1,-0.35,,,-1,1.2,0.06,,1.3084,,
AVG,7.5,6.7,2.56,-1.2419354838709677,-13.338709677419354,0.18387096774193548,0.10000000000000002,0.03709677419354841,,,-0.7419387096774194,1.2000000000000002,0.06,,1.3084,,
2011,,,,,,,,,,,,,,,,,
JAN-1,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-0.35,,,-1,1.2,0.06,,1.2301,,
JAN-3,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-0.6357,,,-1.2857,1.2,0.06,,1.2301,,
JAN-10,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-1.1929,,,-1.9286,1.2,0.06,,1.2301,,
JAN-17,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-1.65,,,-2.5,1.2,0.06,,1.2301,,
JAN-24,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-1.9071,,,-2.5,1.2,0.06,,1.2301,,
JAN-31,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-1.95,,,-2.5,1.2,0.06,,1.2301,,
AVG,7.5,6.699999999999999,2.4000000000000004,-1.2999999999999998,-13.5,0.10000000000000002,0.10000000000000002,-1.301609677419355,,,-2.0000032258064517,1.2000000000000002,0.06,,1.2301,,
FEB-1,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-2.625,,,-3.175,1.2,0.06,,1.0776,,
FEB-7,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-3.1429,,,-3.6929,1.2,0.06,,1.0776,,
FEB-14,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-3.5,,,-4.05,1.2,0.06,,1.0776,,
FEB-21,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-3.7143,,,-4.05,1.2,0.06,,1.0776,,
FEB-28,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-4,,,-4.05,1.2,0.06,,1.0776,,
AVG,7.5,6.7,2.4,-1.3,-13.5,0.10000000000000002,0.10000000000000002,-3.294657142857143,,,-3.7732249999999996,1.2,0.06,,1.0776,,
MAR-1,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-4.6667,,,-4.05,1.2,0.06,,1.0314,,
MAR-7,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-5,,,-4.05,1.2,0.06,,1.0314,,
MAR-14,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-4.8714,,,-4.05,1.2,0.06,,1.0314,,
MAR-21,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-4.9857,,,-4.05,1.2,0.06,,1.0314,,
MAR-28,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-5.1,,,-4.05,1.2,0.06,,1.0314,,
AVG,7.5,6.7,2.4,-1.3,-13.5,0.10000000000000002,0.10000000000000002,-4.916125806451613,,,-4.05,1.2,0.06,,1.0313999999999999,,
APR-1,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-5.1,,,-4.05,1.2,0.06,,1.147,,
APR-4,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-5.5714,,,-4.05,1.2,0.06,,1.147,,
APR-11,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-6.3286,,,-4.05,1.2,0.06,,1.147,,
APR-18,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-2.7797,,,-0.8851,1.2,0.06,,1.147,,
APR-25,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-0.1645,,,1.4885,1.2,0.06,,1.147,,
AVG,7.5,6.7,2.4,-1.3,-13.5,0.10000000000000002,0.10000000000000002,-3.9681633333333326,,,-2.2038233333333332,1.2,0.05999999999999999,,1.1469999999999998,,
MAY-1,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-0.1645,,,,1.2,0.06,,1.2516,,
MAY-2,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,-0.0216,,,,1.2,0.06,,1.2516,,
MAY-9,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,1.4194,,,,1.2,0.06,,1.2516,,
MAY-16,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,1.8,,,,1.2,0.06,,1.2516,,
MAY-23,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,1.9143,,,,1.2,0.06,,1.2516,,
MAY-30,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,1.8,,,,1.2,0.06,,1.2516,,
AVG,7.5,6.7,2.4,-1.3,-13.5,0.10000000000000002,0.10000000000000002,1.2651677419354839,,,,1.2,0.06,,1.2516000000000003,,
JUN-1,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,1.48,,,,1.2,0.06,,1.1893,,
JUN-6,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,1.3143,,,,1.2,0.06,,1.1893,,
JUN-13,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,0.8714,,,,1.2,0.06,,1.1893,,
JUN-20,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,1.3857,,,,1.2,0.06,,1.1893,,
JUN-27,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,2.25,,,,1.2,0.06,,1.1893,,
AVG,7.5,6.700000000000001,2.4,-1.3,-13.5,0.10000000000000002,0.10000000000000002,1.3799933333333334,,,,1.2,0.05999999999999999,,1.1893,,
JUL-1,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,2.4,,,,1.2,0.06,,1.0994,1.0994,
JUL-4,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,1.8857,,,,1.2,0.06,,1.0994,1.0994,
JUL-11,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,1.3714,,,,1.2,0.06,,1.0994,1.0994,
JUL-18,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,1.3,,,,1.2,0.06,,1.0994,3.9031000000000002,
JUL-25,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,1.3,,,,1.2,0.06,,1.0994,3.9031000000000002,
AVG,7.5,6.7,2.4,-1.3,-13.5,0.10000000000000002,0.10000000000000002,1.5548290322580645,,,,1.2,0.06,,1.0994,2.3655870967741937,
AUG-1,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,1.4714,,,,1.2,0.06,,1.2443,4.048,
AUG-8,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,2.5429,,,,1.2,0.06,,1.2443,4.048,
AUG-15,7.5,6.7,2.4,-1.3,-13.5,0.1,0.1,2.8,,,,1.2,0.06,,1.2443,4.048,
AUG-22,5.3571,4.7857,2.4,-1.3,-13.5,0.1,0.1,2,,,,1.2,0.06,,1.2443,4.048,
AUG-29,0,0,2.0667,-1.8,-13.5,-0.4,0.1,0.6857,,,,1.2,0.06,,1.2443,4.048,
AVG,6.290312903225806,5.619351612903225,2.367745161290323,-1.3483870967741935,-13.5,0.05161290322580645,0.10000000000000002,2.056683870967742,,,,1.2000000000000002,0.06,,1.2443000000000002,4.048,
SEP-1,0,0,1.4,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,1.3099,4.1136,
SEP-5,0,0,1.4,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,1.3099,4.1136,
SEP-12,0,0,1.4,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,1.3099,4.1136,
SEP-19,0,0,1.4,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,1.3099,4.1136,
SEP-26,0,0,1.4,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,1.3099,4.1136,
AVG,0,0,1.3999999999999997,-2.7999999999999994,-13.5,-1.3999999999999997,0.10000000000000002,0,,,,1.2,0.05999999999999999,,1.3099,4.1136,
OCT-1,0,0,1.4,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,1.1316,6.7391,
OCT-3,0,0,1.4,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,1.1316,6.7391,
OCT-10,0,0,1.4,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,1.1316,6.7391,
OCT-17,0,0,1.4,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,1.1316,6.7391,
OCT-24,0,0,1.4,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,1.1316,6.7391,
OCT-31,0,0,1.4,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,1.1316,6.7391,
AVG,0,0,1.3999999999999997,-2.7999999999999994,-13.5,-1.3999999999999997,0.10000000000000002,0,,,,1.2000000000000002,0.06,,1.1316,6.7391000000000005,
NOV-1,0,0,0.8,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,0.9755,6.583,
NOV-7,0,0,0.2,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,0.9755,6.583,
NOV-14,0,0,0.2,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,0.9755,6.583,
NOV-21,0,0,0.2,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,0.9755,6.583,
NOV-28,0,0,0.2,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,0.9755,6.583,
AVG,0,0,0.32000000000000006,-2.799999999999999,-13.5,-1.3999999999999995,0.10000000000000003,0,,,,1.2,0.05999999999999999,,0.9754999999999999,6.583000000000001,
DEC-1,0,0,0.2,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,0.9525,6.56,
DEC-5,0,0,0.2,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,0.9525,6.56,
DEC-12,0,0,0.2,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,0.9525,6.56,
DEC-19,0,0,0.2,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,0.9525,6.56,
DEC-26,0,0,0.2,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,0.9525,6.56,
AVG,0,0,0.20000000000000004,-2.7999999999999994,-13.5,-1.3999999999999997,0.10000000000000002,0,,,,1.2000000000000002,0.06,,0.9525000000000001,6.559999999999999,
2012,,,,,,,,,,,,,,,,,
JAN-1,0,0,2,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,0.8678,9.279,0.8678
JAN-2,0,0,0.2,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,0.8678,9.279,0.8678
JAN-9,0,0,0.2,-2.8,-13.5,-1.4,0.1,0,,,,1.2,0.06,,0.8678,9.279,0.8678
JAN-16,1,1,1.2,-1.8,-13.6,-0.4,0.1,0.6,,,,1.2,0.06,,0.8678,9.279,1.5687
JAN-23,1,1,1.2,-1.8,-13.6,-0.4,0.1,0.6,,,,1.2,0.06,,0.8678,9.279,1.5687
JAN-30,1,1,1.2,-1.8,-13.6,-0.4,0.1,0.6,,,,1.2,0.06,,0.8678,9.279,1.5687
AVG,0.5161290322580645,0.5161290322580645,0.7741935483870968,-2.2838709677419353,-13.551612903225806,-0.8838709677419355,0.10000000000000002,0.3096774193548387,,,,1.2,0.06,,0.8678,9.279,1.2295548387096773
FEB-1,1,1,1.2,-1.8,-13.6,-0.4,0.1,0.6,,,,1.2,0.06,,0.7465,9.157699999999998,1.4474
FEB-6,1,1,1.2,-1.8,-13.6,-0.4,0.1,0.6,,,,1.2,0.06,,0.7465,9.157699999999998,1.4474
FEB-13,1.5714,1.5714,1.7714,-1.2286,-13.0286,0.1714,0.1,0.6,,,,1.2,0.06,,0.7465,9.157699999999998,1.8479
FEB-20,2,2,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,0.7465,9.157699999999998,2.1483
FEB-27,2,2,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,0.7465,9.157699999999998,2.1483
AVG,1.482751724137931,1.482751724137931,1.6827517241379313,-1.317248275862069,-13.11724827586207,0.082751724137931,0.1,0.6000000000000001,,,,1.2000000000000002,0.05999999999999999,,0.7464999999999999,9.157699999999998,1.7857620689655174
MAR-1,2,2,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,1.0274,9.4386,2.4292
MAR-5,2,2,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,1.0274,9.4386,2.4292
MAR-12,2.4286,2.4286,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,1.0274,9.4386,2.7296
MAR-19,3,3,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,1.0274,9.4386,3.1301
MAR-26,3,3,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,1.0274,9.4386,3.1301
AVG,2.516135483870968,2.516135483870968,2.2000000000000006,-0.8000000000000002,-12.600000000000001,0.6000000000000001,0.10000000000000002,0.6000000000000001,,,,1.2000000000000002,0.06,,1.0274,9.4386,2.790958064516129
APR-1,3,3,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,1.0403,9.4515,3.143
APR-2,3,3,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,1.0403,9.4515,3.143
APR-9,3.1429,3.1429,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,1.0403,9.4515,3.2431
APR-16,4,4,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,1.0403,9.4515,3.8438999999999997
APR-23,4,4,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,1.0403,9.4515,3.8438999999999997
APR-30,4,4,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,1.0403,9.4515,3.8438999999999997
AVG,3.5333433333333333,3.5333433333333333,2.2000000000000006,-0.8000000000000002,-12.6,0.6,0.10000000000000002,0.6,,,,1.2,0.05999999999999999,,1.0403,9.451500000000001,3.516806666666667
MAY-1,4,4,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,0.9739,12.1889,3.7775
MAY-7,4,4,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,0.9739,12.1889,3.7775
MAY-14,4,4,2.2,-0.8,-12.6,0.6,0.1,0.6,,,,1.2,0.06,,0.9739,12.1889,3.7775
MAY-21,4.2143,4,2.2,-0.8,-12.6,0.6,0.1,0.7286,,,,1.2,0.06,,0.9739,12.1889,3.7775
MAY-28,4.5,4.2143,2.2,-0.8,-12.6,0.6,0.1,0.9,,,,1.2,0.06,,0.9739,12.1889,3.7775
AVG,4.112906451612903,4.027651612903226,2.2,-0.8000000000000002,-12.6,0.6,0.10000000000000002,0.6677483870967743,,,,1.2,0.06,,0.9739,12.188899999999999,3.7775
JUN-1,4.8333,4.8333,2.2,-0.8,-12.6,0.6,0.1,1.1,,,,1.2,0.06,,0.8253,9.9453,3.6289
JUN-4,5.6429,5.6429,2.4143,-0.5857,-12.3857,0.8143,0.1,1.8429,,,,1.2,0.06,,0.8253,9.9453,3.6289
JUN-11,6.1857,6.1857,2.7857,-0.5,-12.3,1.1857,0.1,2.1,,,,1.2,0.06,,0.8253,9.9453,3.6289
JUN-18,6.6429,6.6429,3.1286,-0.3714,-12.1714,1.5286,0.1,2.2286,,,,1.2,0.06,,0.8253,9.9453,3.6289
JUN-25,7.1,7.1,3.3,-0.2,-12,1.7,0.1,2.4,,,,1.2,0.06,,0.8253,9.9453,3.6289
AVG,6.213346666666667,6.213346666666667,2.82334,-0.45999000000000007,-12.259989999999998,1.2233399999999999,0.10000000000000002,2.0300166666666666,,,,1.2,0.05999999999999999,,0.8253,9.9453,3.6288999999999993
JUL-1,7.1,7.1,3.3,-0.2,-12,1.7,0.1,2.8,,,,1.2,0.06,,0.7198,7.0098,3.5233999999999996
JUL-2,7.1,7.1,3.3,-0.2,-12,1.7,0.1,2.4286,,,,1.2,0.06,,0.7198,7.0098,3.5233999999999996
